ID,Data,Produto,Categoria,Quantidade,Preço
13155,2023-11-13 18:29:51,Removedor de Tinta,Pintura,41,19.59
13156,2023-10-28 17:08:51,Tinta Latex,Pintura,11,59.89
13157,2023-03-15 08:44:24,Chave de Impacto,Ferramentas Elétricas,18,179.29
13158,2023-08-26 16:42:33,Semente,Jardinagem,41,9.95
13159,2023-02-11 14:25:37,Capacete,Segurança,33,44.59
13160,2023-01-18 21:34:14,Fita Antichamas,Vedação,38,7.89
13161,2023-05-31 06:01:31,Martelo,Ferramentas Manuais,22,24.89
13162,2023-05-19 10:52:42,Adesivo,Fixação,9,4.39
13163,2023-02-24 20:44:22,Lâmpada,Elétricos,6,4.39
13164,2023-03-26 12:36:44,Fita Antichamas,Vedação,37,7.89
13165,2023-11-09 19:18:36,Dobradiça,Ferragens,12,4.39
13166,2023-10-25 07:16:49,Porca,Ferragens,36,0.45
13167,2023-12-08 13:48:24,Torneira,Hidráulicos,49,34.89
13168,2023-05-12 18:52:24,Mangueira,Jardinagem,37,49.99
13169,2023-01-05 18:22:15,Furadeira,Ferramentas Elétricas,33,149.49
13170,2023-04-21 15:29:20,Fita Antichamas,Vedação,2,7.89
13171,2023-03-15 06:46:46,Máscara,Segurança,6,9.89
13172,2023-08-15 10:59:51,Fita Veda Rosca,Vedação,8,3.39
13173,2023-07-22 23:12:33,Interruptor,Elétricos,28,9.95
13174,2023-01-28 07:57:49,Mangueira,Jardinagem,31,49.99
13175,2023-11-14 21:56:24,Furadeira,Ferramentas Elétricas,31,149.49
13176,2023-01-04 05:45:27,Chave de Impacto,Ferramentas Elétricas,31,179.29
13177,2023-11-10 18:57:28,Cortador de Azulejo,Ferramentas Elétricas,40,119.89
13178,2023-06-01 17:40:14,Fita Dupla Face,Fixação,2,4.39
13179,2023-02-13 19:57:00,Tomada,Elétricos,15,3.99
13180,2023-09-19 04:06:41,Chave Philips,Ferramentas Manuais,31,14.95
13181,2023-06-12 09:53:56,Bloco de Concreto,Construção,46,14.89
13182,2023-05-25 05:34:32,Óculos de Proteção,Segurança,19,19.99
13183,2023-04-30 08:04:31,Registro,Hidráulicos,18,19.99
13184,2023-03-06 22:27:24,Resina,Pintura,26,49.99
13185,2023-04-11 21:28:43,Torneira,Hidráulicos,26,34.89
13186,2023-01-11 00:26:39,Dobradiça,Ferragens,45,4.39
13187,2023-06-01 18:52:41,Colete,Segurança,12,89.99
13188,2023-03-14 02:33:21,Removedor de Tinta,Pintura,30,19.59
13189,2023-04-20 18:50:05,Máscara,Segurança,34,9.89
13190,2023-07-31 09:27:10,Tinta Latex,Pintura,43,59.89
13191,2023-03-26 16:41:28,Luva,Segurança,49,7.89
13192,2023-12-25 00:40:49,Trena,Ferramentas Manuais,30,34.99
13193,2023-04-27 19:03:10,Serra Elétrica,Ferramentas Elétricas,37,249.79
13194,2023-03-21 15:48:54,Botas,Segurança,26,79.79
13195,2023-07-10 00:01:30,Pincel,Pintura,24,4.89
13196,2023-04-06 06:42:21,Válvula,Hidráulicos,49,19.59
13197,2023-03-11 13:59:31,Disjuntor,Elétricos,21,34.99
13198,2023-01-21 00:06:46,Serrote,Ferramentas Manuais,33,29.59
13199,2023-11-05 08:37:19,Serra Elétrica,Ferramentas Elétricas,22,249.79
13200,2023-03-18 10:51:31,Talabarte,Segurança,41,34.89
13201,2023-03-10 01:39:49,Ralo,Hidráulicos,45,11.89
13202,2023-10-09 01:32:28,Telha,Construção,41,9.95
13203,2023-08-13 07:55:19,Talabarte,Segurança,36,34.89
13204,2023-07-24 03:02:55,Chave de Impacto,Ferramentas Elétricas,6,179.29
13205,2023-08-28 15:43:01,Parafuso,Ferragens,34,1.39
13206,2023-09-11 02:34:15,Removedor de Tinta,Pintura,19,19.59
13207,2023-05-09 08:49:15,Óculos de Proteção,Segurança,49,19.99
13208,2023-05-29 20:42:41,Mangueira,Jardinagem,7,49.99
13209,2023-09-19 03:21:38,Porca,Ferragens,36,0.45
13210,2023-01-31 10:44:30,Porca,Ferragens,34,0.45
13211,2023-07-03 11:23:17,Válvula,Hidráulicos,10,19.59
13212,2023-10-04 04:43:23,PU,Fixação,4,9.95
13213,2023-02-05 01:00:25,Furadeira,Ferramentas Elétricas,4,149.49
13214,2023-01-08 07:31:35,PU,Fixação,15,9.95
13215,2023-12-06 11:05:28,Máscara,Segurança,17,9.89
13216,2023-09-03 20:15:13,Talabarte,Segurança,29,34.89
13217,2023-02-06 17:47:19,Cimento,Construção,26,24.95
13218,2023-12-04 16:41:32,Pulverizador,Jardinagem,14,79.59
13219,2023-05-01 14:57:26,Vassoura,Jardinagem,42,24.79
13220,2023-07-13 07:26:28,Pulverizador,Jardinagem,12,79.59
13221,2023-11-16 11:45:53,Martelo,Ferramentas Manuais,3,24.89
13222,2023-09-01 03:28:53,Condulete,Elétricos,17,7.89
13223,2023-11-13 06:08:38,Grama m2,Jardinagem,21,14.95
13224,2023-05-23 08:21:07,Cimento,Construção,6,24.95
13225,2023-09-26 07:30:27,Rastelo,Jardinagem,5,34.49
13226,2023-04-15 11:24:51,Pincel,Pintura,39,4.89
13227,2023-02-10 06:54:39,Prego,Ferragens,36,1.95
13228,2023-10-17 18:30:18,Lixa,Pintura,40,3.89
13229,2023-07-21 13:41:57,Luminária,Elétricos,29,49.59
13230,2023-03-24 15:04:38,Tubo PVC,Hidráulicos,49,9.89
13231,2023-07-10 22:04:20,Resina,Pintura,5,49.99
13232,2023-03-05 13:47:49,Martelo,Ferramentas Manuais,49,24.89
13233,2023-05-12 11:12:34,Talabarte,Segurança,39,34.89
13234,2023-01-30 06:28:54,Verniz,Pintura,25,24.79
13235,2023-12-18 13:08:57,Condulete,Elétricos,6,7.89
13236,2023-10-10 01:28:43,Corda,Segurança,40,59.59
13237,2023-02-12 22:38:06,Torneira,Hidráulicos,40,34.89
13238,2023-12-24 01:47:09,Tomada,Elétricos,13,3.99
13239,2023-09-25 23:17:31,Bloco de Concreto,Construção,10,14.89
13240,2023-01-22 18:20:57,Capacete,Segurança,26,44.59
13241,2023-08-29 20:11:58,Areia,Construção,8,49.79
13242,2023-06-06 14:06:06,Vassoura,Jardinagem,37,24.79
13243,2023-03-10 05:31:14,Porca,Ferragens,11,0.45
13244,2023-06-16 01:11:21,Registro,Hidráulicos,3,19.99
13245,2023-08-24 20:09:50,Pulverizador,Jardinagem,29,79.59
13246,2023-10-04 15:55:37,Botas,Segurança,20,79.79
13247,2023-06-11 21:14:10,Mangueira,Jardinagem,39,49.99
13248,2023-01-07 04:10:05,Cortador de Azulejo,Ferramentas Elétricas,1,119.89
13249,2023-04-22 19:37:33,Martelo,Ferramentas Manuais,34,24.89
13250,2023-09-25 01:26:29,Tinta Latex,Pintura,40,59.89
13251,2023-08-11 22:23:15,Joelho,Hidráulicos,21,14.79
13252,2023-11-23 19:20:49,Conexão,Hidráulicos,41,4.89
13253,2023-01-23 23:31:10,Adesivo,Fixação,25,4.39
13254,2023-02-01 18:00:09,Mangueira,Jardinagem,5,49.99
13255,2023-12-19 17:34:07,Conexão,Hidráulicos,49,4.89
13256,2023-08-07 02:58:47,Esmerilhadeira,Ferramentas Elétricas,19,199.69
13257,2023-05-20 01:59:52,Corda,Segurança,7,59.59
13258,2023-10-31 23:54:49,Mangueira,Jardinagem,30,49.99
13259,2023-07-01 12:02:04,Fita Veda Rosca,Vedação,36,3.39
13260,2023-08-09 17:18:02,Grama m2,Jardinagem,33,14.95
13261,2023-11-23 17:14:50,Tomada,Elétricos,45,3.99
13262,2023-06-29 15:24:06,Trinco,Ferragens,25,7.39
13263,2023-10-27 15:46:39,Serra Elétrica,Ferramentas Elétricas,21,249.79
13264,2023-09-05 13:05:41,Trinco,Ferragens,29,7.39
13265,2023-11-26 06:25:19,Grama m2,Jardinagem,30,14.95
13266,2023-06-04 13:51:37,Furadeira,Ferramentas Elétricas,24,149.49
13267,2023-01-15 14:39:01,Furadeira,Ferramentas Elétricas,43,149.49
13268,2023-12-01 22:39:28,Furadeira,Ferramentas Elétricas,40,149.49
13269,2023-03-07 11:12:05,Botas,Segurança,27,79.79
13270,2023-02-27 03:32:08,Fita Veda Rosca,Vedação,27,3.39
13271,2023-03-31 08:47:16,Corda,Segurança,49,59.59
13272,2023-06-05 19:22:58,Removedor de Tinta,Pintura,9,19.59
13273,2023-04-11 01:19:31,Rastelo,Jardinagem,28,34.49
13274,2023-02-23 03:39:03,Adesivo,Fixação,5,4.39
13275,2023-04-18 07:36:31,Esmerilhadeira,Ferramentas Elétricas,15,199.69
13276,2023-08-21 16:27:06,Torneira,Hidráulicos,14,34.89
13277,2023-05-23 09:34:26,Tijolo,Construção,24,0.75
13278,2023-04-03 23:46:34,Silicone,Fixação,46,11.89
13279,2023-10-14 04:31:36,Verniz,Pintura,35,24.79
13280,2023-01-26 15:20:20,Ralo,Hidráulicos,20,11.89
13281,2023-03-06 08:18:51,Tubo Cobre,Hidráulicos,5,24.95
13282,2023-04-22 01:02:40,Fita Veda Rosca,Vedação,20,3.39
13283,2023-09-11 19:19:59,Tomada,Elétricos,47,3.99
13284,2023-12-25 21:50:47,Canaleta,Elétricos,18,14.59
13285,2023-11-11 17:34:04,Luva,Hidráulicos,33,7.89
13286,2023-04-28 00:37:12,Óculos de Proteção,Segurança,21,19.99
13287,2023-12-27 01:21:10,Luva,Segurança,27,7.89
13288,2023-10-05 01:33:30,Prego,Ferragens,19,1.95
13289,2023-07-03 03:35:43,Alicate,Ferramentas Manuais,2,19.79
13290,2023-07-26 15:36:26,Luva,Segurança,22,7.89
13291,2023-01-11 16:45:42,Trinco,Ferragens,40,7.39
13292,2023-05-24 07:45:29,Canaleta,Elétricos,44,14.59
13293,2023-09-12 17:08:58,Prego,Ferragens,3,1.95
13294,2023-07-05 12:35:49,Dobradiça,Ferragens,29,4.39
13295,2023-04-20 01:56:22,Trena,Ferramentas Manuais,18,34.99
13296,2023-01-20 22:13:36,Escada,Segurança,1,199.49
13297,2023-02-24 21:19:43,Colete,Segurança,28,89.99
13298,2023-06-07 07:59:48,Prego,Ferragens,26,1.95
13299,2023-09-04 09:45:50,Tinta Spray,Pintura,41,39.89
13300,2023-03-25 14:57:18,Dobradiça,Ferragens,21,4.39
13301,2023-01-23 06:52:16,Esmerilhadeira,Ferramentas Elétricas,22,199.69
13302,2023-01-11 08:24:36,Serrote,Ferramentas Manuais,36,29.59
13303,2023-08-11 12:59:56,Condulete,Elétricos,4,7.89
13304,2023-03-26 12:02:53,Tinta Latex,Pintura,1,59.89
13305,2023-01-09 18:47:30,Serrote,Ferramentas Manuais,29,29.59
13306,2023-05-02 07:50:07,Fita Isolante,Vedação,29,2.49
13307,2023-12-09 16:25:21,Luminária,Elétricos,20,49.59
13308,2023-07-07 16:41:07,Chave de Fenda,Ferramentas Manuais,14,10.39
13309,2023-07-06 06:46:24,Chave Philips,Ferramentas Manuais,13,14.95
13310,2023-05-16 00:38:00,Puxador,Ferragens,36,11.89
13311,2023-12-11 08:41:25,Chave Philips,Ferramentas Manuais,10,14.95
13312,2023-01-25 18:35:52,Adesivo,Fixação,2,4.39
13313,2023-11-28 00:23:38,Disjuntor,Elétricos,18,34.99
13314,2023-11-06 04:20:07,Fita Veda Rosca,Vedação,19,3.39
13315,2023-01-29 03:30:01,Mangueira,Jardinagem,1,49.99
13316,2023-10-18 18:59:48,Válvula,Hidráulicos,32,19.59
13317,2023-09-15 15:18:07,Tomada,Elétricos,26,3.99
13318,2023-05-11 14:02:06,Chave de Fenda,Ferramentas Manuais,30,10.39
13319,2023-07-24 18:04:41,Fechadura,Ferragens,28,29.89
13320,2023-10-16 20:24:30,Caixa de Passagem,Elétricos,14,19.79
13321,2023-03-02 23:28:46,Removedor de Tinta,Pintura,32,19.59
13322,2023-11-28 15:31:32,Alicate,Ferramentas Manuais,6,19.79
13323,2023-02-11 19:48:00,Válvula,Hidráulicos,46,19.59
13324,2023-08-10 13:50:52,Serra Elétrica,Ferramentas Elétricas,45,249.79
13325,2023-01-13 10:06:15,Fechadura,Ferragens,7,29.89
13326,2023-08-20 05:48:25,Luva,Segurança,25,7.89
13327,2023-06-09 12:19:49,Silicone,Fixação,16,11.89
13328,2023-05-01 15:22:19,Luva,Hidráulicos,39,7.89
13329,2023-09-30 21:34:41,Prego,Ferragens,38,1.95
13330,2023-08-20 02:53:52,Colete,Segurança,39,89.99
13331,2023-05-09 22:56:38,Cortador de Azulejo,Ferramentas Elétricas,17,119.89
13332,2023-12-28 18:46:55,Parafuso,Ferragens,39,1.39
13333,2023-04-30 05:04:23,Máscara,Segurança,25,9.89
13334,2023-07-20 13:25:05,Capacete,Segurança,38,44.59
13335,2023-09-21 14:12:49,Máscara,Segurança,11,9.89
13336,2023-06-18 10:48:50,Interruptor,Elétricos,34,9.95
13337,2023-03-06 10:49:40,Adesivo,Fixação,38,4.39
13338,2023-06-03 09:39:06,Escada,Segurança,30,199.49
13339,2023-03-13 05:18:15,Fita Isolante,Vedação,10,2.49
13340,2023-06-26 05:57:54,Trena,Ferramentas Manuais,28,34.99
13341,2023-08-21 00:00:28,Rastelo,Jardinagem,24,34.49
13342,2023-05-01 02:55:41,Registro,Hidráulicos,48,19.99
13343,2023-08-18 13:42:13,Caixa de Passagem,Elétricos,31,19.79
13344,2023-03-22 04:28:36,Fita Isolante,Vedação,42,2.49
13345,2023-11-27 16:57:02,Areia,Construção,31,49.79
13346,2023-09-16 20:53:32,Lixa,Pintura,38,3.89
13347,2023-07-13 14:40:57,Pincel,Pintura,44,4.89
13348,2023-11-14 19:28:44,Martelo,Ferramentas Manuais,15,24.89
13349,2023-10-31 13:10:08,Luva,Segurança,14,7.89
13350,2023-11-20 11:00:02,PU,Fixação,38,9.95
13351,2023-02-21 15:40:02,Capacete,Segurança,24,44.59
13352,2023-06-20 13:23:47,Gancho,Segurança,40,14.89
13353,2023-08-09 16:25:24,Colete,Segurança,46,89.99
13354,2023-05-08 15:59:12,Luminária,Elétricos,35,49.59
13355,2023-12-01 08:57:29,Areia,Construção,48,49.79
13356,2023-07-15 21:58:22,Torneira,Hidráulicos,25,34.89
13357,2023-02-08 19:56:50,Verniz,Pintura,19,24.79
13358,2023-02-25 15:01:05,Porca,Ferragens,26,0.45
13359,2023-05-28 20:37:48,Fita Dupla Face,Fixação,25,4.39
13360,2023-12-06 09:19:07,Fechadura,Ferragens,38,29.89
13361,2023-03-20 16:53:21,Talabarte,Segurança,10,34.89
13362,2023-09-24 16:26:54,Corda,Segurança,12,59.59
13363,2023-12-09 07:40:29,Máscara,Segurança,17,9.89
13364,2023-01-12 16:10:32,Tubo PVC,Hidráulicos,32,9.89
13365,2023-02-02 18:44:46,Semente,Jardinagem,48,9.95
13366,2023-03-12 18:35:45,Mangueira,Jardinagem,38,49.99
13367,2023-12-22 02:26:41,Rolo,Pintura,13,14.89
13368,2023-03-31 11:15:52,Lâmpada,Elétricos,48,4.39
13369,2023-09-25 06:58:04,Vassoura,Jardinagem,34,24.79
13370,2023-04-22 02:23:44,Lâmpada,Elétricos,2,4.39
13371,2023-12-27 23:18:05,Óculos de Proteção,Segurança,16,19.99
13372,2023-12-19 21:02:11,Fechadura,Ferragens,48,29.89
13373,2023-03-19 11:47:33,Luminária,Elétricos,18,49.59
13374,2023-08-11 14:05:56,Joelho,Hidráulicos,9,14.79
13375,2023-06-05 19:24:47,PU,Fixação,38,9.95
13376,2023-03-21 14:54:10,Conexão,Hidráulicos,17,4.89
13377,2023-09-24 23:05:31,Canaleta,Elétricos,6,14.59
13378,2023-09-04 11:04:21,Cimento,Construção,36,24.95
13379,2023-10-09 12:25:45,Semente,Jardinagem,2,9.95
13380,2023-04-11 15:55:55,Joelho,Hidráulicos,26,14.79
13381,2023-09-06 01:02:23,Joelho,Hidráulicos,18,14.79
13382,2023-02-21 18:34:22,Porca,Ferragens,8,0.45
13383,2023-02-13 08:57:50,Chave Philips,Ferramentas Manuais,30,14.95
13384,2023-08-31 13:39:08,Pincel,Pintura,31,4.89
13385,2023-02-19 16:09:29,Mangueira,Jardinagem,5,49.99
13386,2023-11-06 09:38:36,Joelho,Hidráulicos,11,14.79
13387,2023-07-13 09:51:20,Trinco,Ferragens,21,7.39
13388,2023-04-09 13:50:49,Pulverizador,Jardinagem,8,79.59
13389,2023-11-01 17:56:35,Cola,Fixação,9,5.89
13390,2023-05-23 15:33:40,Pincel,Pintura,34,4.89
13391,2023-06-23 12:47:28,Rolo,Pintura,39,14.89
13392,2023-12-11 09:47:06,Condulete,Elétricos,39,7.89
13393,2023-07-30 05:23:51,Grama m2,Jardinagem,21,14.95
13394,2023-04-05 14:25:44,Serra Elétrica,Ferramentas Elétricas,6,249.79
13395,2023-09-11 15:03:30,Trinco,Ferragens,1,7.39
13396,2023-05-03 10:40:21,Tinta Spray,Pintura,34,39.89
13397,2023-10-26 04:20:13,Talabarte,Segurança,8,34.89
13398,2023-12-14 15:10:28,Adesivo,Fixação,46,4.39
13399,2023-08-30 07:03:29,Cimento,Construção,37,24.95
13400,2023-06-11 02:57:58,Escada,Segurança,45,199.49
13401,2023-08-23 07:18:33,Torneira,Hidráulicos,7,34.89
13402,2023-07-12 01:42:49,Lâmpada,Elétricos,2,4.39
13403,2023-10-09 12:13:44,Rolo,Pintura,29,14.89
13404,2023-10-24 16:12:46,Fita Isolante,Vedação,1,2.49
13405,2023-06-17 22:33:10,Porca,Ferragens,38,0.45
13406,2023-10-30 21:58:44,Cimento,Construção,40,24.95
13407,2023-06-22 14:54:28,Tinta Latex,Pintura,19,59.89
13408,2023-09-12 19:16:07,Mangueira,Jardinagem,35,49.99
13409,2023-08-03 14:06:36,Registro,Hidráulicos,46,19.99
13410,2023-02-05 15:53:24,Telha,Construção,41,9.95
13411,2023-06-22 15:56:16,Areia,Construção,2,49.79
13412,2023-12-19 01:58:35,Pulverizador,Jardinagem,2,79.59
13413,2023-10-26 09:29:27,Adesivo,Fixação,36,4.39
13414,2023-03-30 18:26:13,Ralo,Hidráulicos,18,11.89
13415,2023-10-21 11:21:17,Colete,Segurança,15,89.99
13416,2023-05-16 13:53:44,Talabarte,Segurança,37,34.89
13417,2023-01-28 21:42:33,Serrote,Ferramentas Manuais,37,29.59
13418,2023-07-08 21:21:30,Tubo Cobre,Hidráulicos,10,24.95
13419,2023-12-19 09:02:28,Interruptor,Elétricos,48,9.95
13420,2023-12-16 19:23:03,Trena,Ferramentas Manuais,31,34.99
13421,2023-09-28 16:20:48,Tinta Spray,Pintura,2,39.89
13422,2023-09-13 15:02:22,Grama m2,Jardinagem,37,14.95
13423,2023-12-15 00:10:18,Cola,Fixação,19,5.89
13424,2023-09-02 02:00:25,Trena,Ferramentas Manuais,9,34.99
13425,2023-02-13 17:43:05,Furadeira,Ferramentas Elétricas,18,149.49
13426,2023-11-20 19:27:32,Luminária,Elétricos,12,49.59
13427,2023-04-10 16:18:24,Ralo,Hidráulicos,47,11.89
13428,2023-02-08 04:40:57,Chave Philips,Ferramentas Manuais,17,14.95
13429,2023-01-16 13:36:19,Fita Dupla Face,Fixação,9,4.39
13430,2023-03-08 16:06:59,Grama m2,Jardinagem,25,14.95
13431,2023-07-28 18:46:56,Fita Veda Rosca,Vedação,14,3.39
13432,2023-04-29 14:56:51,Tubo PVC,Hidráulicos,42,9.89
13433,2023-01-11 19:35:48,Esmerilhadeira,Ferramentas Elétricas,21,199.69
13434,2023-07-23 07:29:09,Pulverizador,Jardinagem,37,79.59
13435,2023-03-13 12:05:55,Serra Elétrica,Ferramentas Elétricas,37,249.79
13436,2023-05-01 08:26:21,Conexão,Hidráulicos,14,4.89
13437,2023-11-25 03:47:59,Puxador,Ferragens,6,11.89
13438,2023-03-14 13:21:40,Lâmpada,Elétricos,5,4.39
13439,2023-09-02 22:18:52,Resina,Pintura,46,49.99
13440,2023-12-15 20:59:16,Conexão,Hidráulicos,29,4.89
13441,2023-02-12 19:33:50,Interruptor,Elétricos,37,9.95
13442,2023-05-23 01:51:43,Verniz,Pintura,34,24.79
13443,2023-03-19 03:09:11,Botas,Segurança,42,79.79
13444,2023-04-23 12:52:22,Prego,Ferragens,23,1.95
13445,2023-08-13 22:50:16,Bloco de Concreto,Construção,19,14.89
13446,2023-04-19 05:18:11,Tubo PVC,Hidráulicos,27,9.89
13447,2023-03-25 08:43:15,Trena,Ferramentas Manuais,10,34.99
13448,2023-04-15 16:07:21,Fita Isolante,Vedação,36,2.49
13449,2023-10-26 18:06:20,Trinco,Ferragens,26,7.39
13450,2023-04-07 15:39:10,Trena,Ferramentas Manuais,8,34.99
13451,2023-12-03 02:50:47,Lâmpada,Elétricos,32,4.39
13452,2023-07-25 05:54:34,Prego,Ferragens,49,1.95
13453,2023-02-15 02:24:51,Ralo,Hidráulicos,37,11.89
13454,2023-01-30 21:49:06,Conexão,Hidráulicos,31,4.89
13455,2023-05-13 10:22:07,Luva,Segurança,27,7.89
13456,2023-07-13 03:42:51,Interruptor,Elétricos,10,9.95
13457,2023-08-11 14:25:45,Serrote,Ferramentas Manuais,4,29.59
13458,2023-02-18 18:40:59,Corda,Segurança,9,59.59
13459,2023-06-06 11:09:50,Torneira,Hidráulicos,1,34.89
13460,2023-02-02 15:29:35,Serra Elétrica,Ferramentas Elétricas,38,249.79
13461,2023-01-26 12:30:27,Luva,Hidráulicos,33,7.89
13462,2023-10-05 22:09:16,Semente,Jardinagem,15,9.95
13463,2023-07-01 10:45:49,Corda,Segurança,20,59.59
13464,2023-02-05 15:15:16,Resina,Pintura,44,49.99
13465,2023-07-05 21:48:06,Fita Dupla Face,Fixação,21,4.39
13466,2023-07-13 20:52:14,Cortador de Azulejo,Ferramentas Elétricas,35,119.89
13467,2023-09-03 12:53:03,Vassoura,Jardinagem,11,24.79
13468,2023-07-25 05:46:21,Chave de Fenda,Ferramentas Manuais,9,10.39
13469,2023-02-25 20:30:01,Tijolo,Construção,13,0.75
13470,2023-01-16 23:24:38,Grama m2,Jardinagem,19,14.95
13471,2023-11-07 23:57:08,Cortador de Azulejo,Ferramentas Elétricas,44,119.89
13472,2023-12-20 07:50:29,Colete,Segurança,36,89.99
13473,2023-08-17 19:08:33,Bloco de Concreto,Construção,36,14.89
13474,2023-09-21 12:27:39,Mangueira,Jardinagem,25,49.99
13475,2023-02-21 19:40:38,Rolo,Pintura,49,14.89
13476,2023-04-03 16:25:13,Condulete,Elétricos,31,7.89
13477,2023-09-07 03:58:21,Joelho,Hidráulicos,20,14.79
13478,2023-08-21 01:32:52,Fita Dupla Face,Fixação,44,4.39
13479,2023-05-25 11:45:22,Adesivo,Fixação,23,4.39
13480,2023-06-09 17:23:59,Joelho,Hidráulicos,24,14.79
13481,2023-06-01 14:18:17,Canaleta,Elétricos,8,14.59
13482,2023-09-24 23:49:44,Tijolo,Construção,25,0.75
13483,2023-03-14 09:16:20,Pincel,Pintura,6,4.89
13484,2023-05-23 20:38:36,Removedor de Tinta,Pintura,48,19.59
13485,2023-02-16 02:31:08,Registro,Hidráulicos,24,19.99
13486,2023-12-16 09:44:14,Fita Crepe,Fixação,49,2.95
13487,2023-02-09 19:37:04,Fechadura,Ferragens,12,29.89
13488,2023-01-30 11:41:15,Tinta Spray,Pintura,40,39.89
13489,2023-08-27 04:53:30,Areia,Construção,47,49.79
13490,2023-11-15 15:59:12,Esmerilhadeira,Ferramentas Elétricas,35,199.69
13491,2023-04-06 08:58:26,Vassoura,Jardinagem,5,24.79
13492,2023-04-26 03:12:31,Talabarte,Segurança,48,34.89
13493,2023-02-05 04:37:43,Rolo,Pintura,8,14.89
13494,2023-02-05 17:38:04,Conexão,Hidráulicos,48,4.89
13495,2023-07-17 11:39:41,Resina,Pintura,33,49.99
13496,2023-02-08 19:08:27,Lixa,Pintura,4,3.89
13497,2023-07-25 16:28:10,Alicate,Ferramentas Manuais,28,19.79
13498,2023-04-04 11:27:36,Verniz,Pintura,44,24.79
13499,2023-07-05 08:39:50,Ralo,Hidráulicos,31,11.89
13500,2023-11-21 18:01:31,Luva,Segurança,47,7.89
13501,2023-11-14 14:33:38,Cortador de Azulejo,Ferramentas Elétricas,5,119.89
13502,2023-10-02 09:57:14,Lâmpada,Elétricos,2,4.39
13503,2023-11-13 07:57:52,Resina,Pintura,48,49.99
13504,2023-05-22 05:48:53,Capacete,Segurança,1,44.59
13505,2023-01-15 11:40:48,Fita Dupla Face,Fixação,42,4.39
13506,2023-07-29 22:12:13,Pulverizador,Jardinagem,20,79.59
13507,2023-08-19 10:48:44,Botas,Segurança,28,79.79
13508,2023-02-24 20:57:46,Fita Crepe,Fixação,48,2.95
13509,2023-01-04 06:27:15,Verniz,Pintura,43,24.79
13510,2023-06-30 02:35:46,Tomada,Elétricos,27,3.99
13511,2023-06-02 18:48:59,Tijolo,Construção,5,0.75
13512,2023-01-04 11:17:08,Fita Antichamas,Vedação,38,7.89
13513,2023-12-21 06:00:24,Serra Elétrica,Ferramentas Elétricas,29,249.79
13514,2023-07-03 14:44:31,Fita Veda Rosca,Vedação,7,3.39
13515,2023-10-13 16:14:16,Parafuso,Ferragens,16,1.39
13516,2023-10-23 18:24:28,Verniz,Pintura,36,24.79
13517,2023-10-21 17:01:40,Cortador de Azulejo,Ferramentas Elétricas,30,119.89
13518,2023-05-19 22:39:16,Registro,Hidráulicos,13,19.99
13519,2023-04-14 18:58:40,Fita Antichamas,Vedação,1,7.89
13520,2023-04-06 09:40:06,Máscara,Segurança,15,9.89
13521,2023-09-16 12:40:18,Silicone,Fixação,17,11.89
13522,2023-11-21 16:41:32,Tubo PVC,Hidráulicos,16,9.89
13523,2023-06-06 07:59:55,Trena,Ferramentas Manuais,39,34.99
13524,2023-03-17 10:42:26,Tubo PVC,Hidráulicos,19,9.89
13525,2023-02-10 12:31:16,Serra Elétrica,Ferramentas Elétricas,23,249.79
13526,2023-11-15 15:23:05,Canaleta,Elétricos,33,14.59
13527,2023-03-02 13:05:27,Chave de Impacto,Ferramentas Elétricas,27,179.29
13528,2023-11-01 07:38:43,Areia,Construção,42,49.79
13529,2023-08-26 08:06:27,Serrote,Ferramentas Manuais,21,29.59
13530,2023-08-04 23:06:01,Condulete,Elétricos,19,7.89
13531,2023-12-15 10:56:23,Disjuntor,Elétricos,18,34.99
